Index,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
676350,337.0,2016-03-09 16:27:16,2016-03-09 16:32:54,519.0,Pershing Square North,40.751872999999996,-73.97770600000001,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,23578.0,Subscriber,1957.0,1.0
677608,694.0,2016-03-11 17:42:04,2016-03-11 17:53:39,519.0,Pershing Square North,40.751872999999996,-73.97770600000001,537.0,Lexington Ave & E 24 St,40.74025878,-73.98409214,23578.0,Subscriber,1992.0,1.0
685854,557.0,2016-03-09 17:53:09,2016-03-09 18:02:27,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,23578.0,Subscriber,1981.0,2.0
697023,577.0,2016-03-08 21:12:55,2016-03-08 21:22:33,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,440.0,E 45 St & 3 Ave,40.75255434,-73.97282625,23578.0,Subscriber,1990.0,2.0
706679,1014.0,2016-03-09 18:03:18,2016-03-09 18:20:12,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,23578.0,Subscriber,1982.0,1.0
707050,647.0,2016-03-12 13:40:03,2016-03-12 13:50:51,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,23578.0,Subscriber,1951.0,1.0
726419,565.0,2016-03-08 16:46:39,2016-03-08 16:56:05,533.0,Broadway & W 39 St,40.75299641,-73.98721619,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,23578.0,Subscriber,1986.0,1.0
728773,2184.0,2016-03-10 17:41:44,2016-03-10 18:18:08,534.0,Water - Whitehall Plaza,40.70255065,-74.0127234,488.0,W 39 St & 9 Ave,40.75645824,-73.99372222,23578.0,Subscriber,1969.0,1.0
730400,561.0,2016-03-08 14:44:53,2016-03-08 14:54:15,536.0,1 Ave & E 30 St,40.74144387,-73.97536082,475.0,E 16 St & Irving Pl,40.73524276,-73.98758561,23578.0,Subscriber,1959.0,1.0
735030,637.0,2016-03-11 17:54:07,2016-03-11 18:04:45,537.0,Lexington Ave & E 24 St,40.74025878,-73.98409214,428.0,E 3 St & 1 Ave,40.72467721,-73.98783413,23578.0,Subscriber,1993.0,2.0
740205,302.0,2016-03-08 13:52:01,2016-03-08 13:57:04,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,23578.0,Subscriber,1985.0,1.0
743297,899.0,2016-03-06 12:18:44,2016-03-06 12:33:44,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,23578.0,Subscriber,1995.0,1.0
751891,812.0,2016-03-09 01:19:42,2016-03-09 01:33:14,2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,350.0,Clinton St & Grand St,40.71559509,-73.9870295,23578.0,Subscriber,1979.0,1.0
764090,1248.0,2016-03-08 09:39:04,2016-03-08 09:59:53,2008.0,Little West St & 1 Pl,40.70569254,-74.01677685,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,23578.0,Subscriber,1982.0,1.0
779767,419.0,2016-03-08 08:16:40,2016-03-08 08:23:40,3002.0,South End Ave & Liberty St,40.711512,-74.01575600000001,427.0,Bus Slip & State St,40.701907,-74.013942,23578.0,Subscriber,1978.0,1.0
895374,746.0,2016-03-06 01:35:59,2016-03-06 01:48:26,3222.0,Hanson Pl & St Felix St,40.68515959989177,-73.97711366415024,416.0,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,23578.0,Subscriber,1974.0,1.0
899199,489.0,2016-03-08 17:17:58,2016-03-08 17:26:07,3224.0,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,23578.0,Subscriber,1983.0,2.0
86159,462.0,2016-03-11 09:02:45,2016-03-11 09:10:28,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,268.0,Howard St & Centre St,40.71910537,-73.99973337,20249.0,Subscriber,1983.0,1.0
135913,1439.0,2016-03-11 13:11:24,2016-03-11 13:35:23,268.0,Howard St & Centre St,40.71910537,-73.99973337,536.0,1 Ave & E 30 St,40.74144387,-73.97536082,20249.0,Subscriber,1952.0,1.0
157627,69.0,2016-03-07 20:34:36,2016-03-07 20:35:46,285.0,Broadway & E 14 St,40.73454567,-73.99074142,382.0,University Pl & E 14 St,40.73492695,-73.99200509,20249.0,Subscriber,1981.0,1.0
224782,1135.0,2016-03-08 19:52:40,2016-03-08 20:11:35,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,20249.0,Subscriber,1983.0,1.0
250606,299.0,2016-03-07 20:21:05,2016-03-07 20:26:04,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,285.0,Broadway & E 14 St,40.73454567,-73.99074142,20249.0,Subscriber,1996.0,2.0
259986,2526.0,2016-03-09 17:53:33,2016-03-09 18:35:39,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,3145.0,E 84 St & Park Ave,40.77862688,-73.95772073,20249.0,Subscriber,1990.0,1.0
306696,166.0,2016-03-08 06:48:03,2016-03-08 06:50:50,367.0,E 53 St & Lexington Ave,40.75828065,-73.97069431,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,20249.0,Subscriber,1992.0,1.0
484108,517.0,2016-03-09 17:17:48,2016-03-09 17:26:26,459.0,W 20 St & 11 Ave,40.746745000000004,-74.007756,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,20249.0,Subscriber,1983.0,2.0
494317,681.0,2016-03-08 18:08:54,2016-03-08 18:20:16,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,20249.0,Subscriber,1966.0,1.0
510023,1973.0,2016-03-07 17:57:52,2016-03-07 18:30:45,468.0,Broadway & W 55 St,40.7652654,-73.98192338,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,20249.0,Subscriber,1956.0,2.0
532703,1057.0,2016-03-11 15:10:21,2016-03-11 15:27:58,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,379.0,W 31 St & 7 Ave,40.749156,-73.9916,20249.0,Subscriber,1983.0,1.0
579358,806.0,2016-03-08 06:21:51,2016-03-08 06:35:17,490.0,8 Ave & W 33 St,40.751551,-73.993934,367.0,E 53 St & Lexington Ave,40.75828065,-73.97069431,20249.0,Subscriber,1975.0,1.0
613488,927.0,2016-03-10 17:51:40,2016-03-10 18:07:07,498.0,Broadway & W 32 St,40.74854862,-73.98808416,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,20249.0,Subscriber,1986.0,1.0
662678,567.0,2016-03-09 07:21:32,2016-03-09 07:31:00,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,459.0,W 20 St & 11 Ave,40.746745000000004,-74.007756,20249.0,Subscriber,1985.0,1.0
675720,366.0,2016-03-08 09:27:32,2016-03-08 09:33:39,519.0,Pershing Square North,40.751872999999996,-73.97770600000001,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,20249.0,Subscriber,1955.0,1.0
716628,327.0,2016-03-08 09:18:53,2016-03-08 09:24:21,529.0,W 42 St & 8 Ave,40.75756989999999,-73.99098507,519.0,Pershing Square North,40.751872999999996,-73.97770600000001,20249.0,Subscriber,1990.0,1.0
730811,165.0,2016-03-11 14:38:20,2016-03-11 14:41:06,536.0,1 Ave & E 30 St,40.74144387,-73.97536082,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,20249.0,Subscriber,1971.0,1.0
747289,756.0,2016-03-08 17:26:16,2016-03-08 17:38:53,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,20249.0,Subscriber,1975.0,1.0
778037,949.0,2016-03-10 17:29:02,2016-03-10 17:44:52,2023.0,E 55 St & Lexington Ave,40.75968085,-73.97031366,498.0,Broadway & W 32 St,40.74854862,-73.98808416,20249.0,Subscriber,1974.0,1.0
845333,578.0,2016-03-10 07:37:28,2016-03-10 07:47:06,3145.0,E 84 St & Park Ave,40.77862688,-73.95772073,2023.0,E 55 St & Lexington Ave,40.75968085,-73.97031366,20249.0,Subscriber,1973.0,1.0
63841,435.0,2016-03-11 16:48:31,2016-03-11 16:55:46,195.0,Liberty St & Broadway,40.70905623,-74.01043382,363.0,West Thames St,40.70834698,-74.01713445,17256.0,Customer,,0.0
157443,1095.0,2016-03-06 19:58:42,2016-03-06 20:16:57,285.0,Broadway & E 14 St,40.73454567,-73.99074142,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,17256.0,Subscriber,1977.0,1.0
243811,423.0,2016-03-09 18:18:58,2016-03-09 18:26:01,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,489.0,10 Ave & W 28 St,40.75066386,-74.00176802,17256.0,Subscriber,1959.0,1.0
302558,2368.0,2016-03-11 17:59:35,2016-03-11 18:39:03,363.0,West Thames St,40.70834698,-74.01713445,530.0,11 Ave & W 59 St,40.771522,-73.99054100000001,17256.0,Subscriber,1969.0,2.0
341869,387.0,2016-03-11 14:14:54,2016-03-11 14:21:21,386.0,Centre St & Worth St,40.71494807,-74.00234482,195.0,Liberty St & Broadway,40.70905623,-74.01043382,17256.0,Subscriber,1966.0,2.0
348316,898.0,2016-03-10 09:04:49,2016-03-10 09:19:47,388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,17256.0,Subscriber,1973.0,2.0
477740,824.0,2016-03-12 13:01:54,2016-03-12 13:15:39,457.0,Broadway & W 58 St,40.76695317,-73.98169333,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,17256.0,Customer,,0.0
480882,514.0,2016-03-09 15:35:15,2016-03-09 15:43:49,458.0,11 Ave & W 27 St,40.751396,-74.00522600000001,508.0,W 46 St & 11 Ave,40.76341379,-73.99667444,17256.0,Subscriber,1972.0,1.0
526187,1179.0,2016-03-10 18:01:27,2016-03-10 18:21:07,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,2009.0,Catherine St & Monroe St,40.71117444,-73.99682619,17256.0,Subscriber,1988.0,2.0
529187,155.0,2016-03-06 12:16:08,2016-03-06 12:18:44,475.0,E 16 St & Irving Pl,40.73524276,-73.98758561,285.0,Broadway & E 14 St,40.73454567,-73.99074142,17256.0,Subscriber,1970.0,1.0
544003,407.0,2016-03-09 15:10:24,2016-03-09 15:17:12,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,458.0,11 Ave & W 27 St,40.751396,-74.00522600000001,17256.0,Subscriber,1970.0,1.0
544462,510.0,2016-03-12 13:20:59,2016-03-12 13:29:29,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,533.0,Broadway & W 39 St,40.75299641,-73.98721619,17256.0,Customer,,0.0
575496,306.0,2016-03-10 08:51:16,2016-03-10 08:56:22,489.0,10 Ave & W 28 St,40.75066386,-74.00176802,521.0,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,17256.0,Subscriber,1963.0,1.0
579775,838.0,2016-03-09 18:01:09,2016-03-09 18:15:07,490.0,8 Ave & W 33 St,40.751551,-73.993934,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,17256.0,Subscriber,1967.0,1.0
643157,534.0,2016-03-09 15:55:03,2016-03-09 16:03:57,508.0,W 46 St & 11 Ave,40.76341379,-73.99667444,490.0,8 Ave & W 33 St,40.751551,-73.993934,17256.0,Subscriber,1971.0,1.0
658978,1104.0,2016-03-12 12:12:28,2016-03-12 12:30:52,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,457.0,Broadway & W 58 St,40.76695317,-73.98169333,17256.0,Customer,,0.0
689821,299.0,2016-03-10 08:59:10,2016-03-10 09:04:10,521.0,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,17256.0,Subscriber,1974.0,1.0
719759,861.0,2016-03-12 11:49:52,2016-03-12 12:04:13,530.0,11 Ave & W 59 St,40.771522,-73.99054100000001,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,17256.0,Subscriber,1990.0,2.0
719795,1315.0,2016-03-12 15:31:30,2016-03-12 15:53:25,530.0,11 Ave & W 59 St,40.771522,-73.99054100000001,533.0,Broadway & W 39 St,40.75299641,-73.98721619,17256.0,Subscriber,1965.0,2.0
726921,1429.0,2016-03-12 14:52:33,2016-03-12 15:16:22,533.0,Broadway & W 39 St,40.75299641,-73.98721619,530.0,11 Ave & W 59 St,40.771522,-73.99054100000001,17256.0,Subscriber,1989.0,1.0
726938,627.0,2016-03-12 17:52:09,2016-03-12 18:02:37,533.0,Broadway & W 39 St,40.75299641,-73.98721619,497.0,E 17 St & Broadway,40.73704984,-73.99009296,17256.0,Customer,,0.0
733758,556.0,2016-03-06 10:17:13,2016-03-06 10:26:30,537.0,Lexington Ave & E 24 St,40.74025878,-73.98409214,475.0,E 16 St & Irving Pl,40.73524276,-73.98758561,17256.0,Subscriber,1977.0,2.0
766905,363.0,2016-03-10 21:59:10,2016-03-10 22:05:13,2009.0,Catherine St & Monroe St,40.71117444,-73.99682619,386.0,Centre St & Worth St,40.71494807,-74.00234482,17256.0,Subscriber,1993.0,1.0
16560,338.0,2016-03-08 18:13:00,2016-03-08 18:18:38,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,14622.0,Subscriber,1988.0,1.0
68703,1301.0,2016-03-06 16:53:25,2016-03-06 17:15:06,216.0,Columbia Heights & Cranberry St,40.70037867,-73.99548059,217.0,Old Fulton St,40.70277159,-73.99383605,14622.0,Customer,,0.0
69137,1250.0,2016-03-06 17:20:34,2016-03-06 17:41:24,217.0,Old Fulton St,40.70277159,-73.99383605,3180.0,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,14622.0,Customer,,0.0
75468,738.0,2016-03-09 19:14:18,2016-03-09 19:26:37,225.0,W 14 St & The High Line,40.74195138,-74.00803013,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,14622.0,Subscriber,1982.0,1.0
98667,3229.0,2016-03-09 18:15:24,2016-03-09 19:09:14,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,225.0,W 14 St & The High Line,40.74195138,-74.00803013,14622.0,Subscriber,1995.0,2.0
107610,1242.0,2016-03-07 13:14:14,2016-03-07 13:34:56,251.0,Mott St & Prince St,40.72317958,-73.99480012,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,14622.0,Subscriber,1956.0,2.0
118711,584.0,2016-03-12 10:59:00,2016-03-12 11:08:44,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,263.0,Elizabeth St & Hester St,40.717290000000006,-73.996375,14622.0,Subscriber,1948.0,1.0
118720,415.0,2016-03-12 13:32:44,2016-03-12 13:39:40,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,14622.0,Subscriber,1992.0,2.0
126093,273.0,2016-03-12 11:21:19,2016-03-12 11:25:52,263.0,Elizabeth St & Hester St,40.717290000000006,-73.996375,296.0,Division St & Bowery,40.71413089,-73.99704679999999,14622.0,Subscriber,1948.0,1.0
128493,942.0,2016-03-12 13:41:47,2016-03-12 13:57:29,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,14622.0,Subscriber,1986.0,2.0
165647,427.0,2016-03-08 18:27:49,2016-03-08 18:34:56,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,14622.0,Subscriber,1990.0,1.0
174143,510.0,2016-03-12 11:31:19,2016-03-12 11:39:50,296.0,Division St & Bowery,40.71413089,-73.99704679999999,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,14622.0,Subscriber,1948.0,1.0
196165,939.0,2016-03-09 02:49:24,2016-03-09 03:05:03,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,331.0,Pike St & Monroe St,40.71173107,-73.99193043,14622.0,Subscriber,1990.0,1.0
209571,795.0,2016-03-06 16:32:00,2016-03-06 16:45:15,314.0,Cadman Plaza West & Montague St,40.69383,-73.990539,216.0,Columbia Heights & Cranberry St,40.70037867,-73.99548059,14622.0,Customer,,0.0
212921,596.0,2016-03-12 10:28:02,2016-03-12 10:37:59,316.0,Fulton St & William St,40.70955958,-74.00653609,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,14622.0,Subscriber,1980.0,1.0
235022,501.0,2016-03-12 14:45:16,2016-03-12 14:53:38,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,348.0,W Broadway & Spring St,40.72490985,-74.00154702,14622.0,Customer,,0.0
241122,952.0,2016-03-09 10:16:44,2016-03-09 10:32:37,331.0,Pike St & Monroe St,40.71173107,-73.99193043,347.0,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,14622.0,Subscriber,1984.0,1.0
256217,971.0,2016-03-10 16:20:50,2016-03-10 16:37:02,341.0,Stanton St & Mangin St,40.71782143,-73.97628939,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,14622.0,Subscriber,1986.0,2.0
259700,1454.0,2016-03-07 14:20:26,2016-03-07 14:44:41,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,3231.0,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,14622.0,Subscriber,1987.0,2.0
266093,1262.0,2016-03-09 15:27:26,2016-03-09 15:48:28,347.0,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,490.0,8 Ave & W 33 St,40.751551,-73.993934,14622.0,Subscriber,1949.0,1.0
270075,1926.0,2016-03-12 18:54:06,2016-03-12 19:26:12,348.0,W Broadway & Spring St,40.72490985,-74.00154702,352.0,W 56 St & 6 Ave,40.76340613,-73.97722479,14622.0,Customer,,0.0
277730,1079.0,2016-03-12 20:13:55,2016-03-12 20:31:54,352.0,W 56 St & 6 Ave,40.76340613,-73.97722479,3151.0,E 81 St & York Ave,40.7728384,-73.94989233,14622.0,Subscriber,1983.0,2.0
378001,282.0,2016-03-09 00:05:27,2016-03-09 00:10:09,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,14622.0,Subscriber,1988.0,1.0
386241,792.0,2016-03-06 15:26:24,2016-03-06 15:39:37,416.0,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,314.0,Cadman Plaza West & Montague St,40.69383,-73.990539,14622.0,Subscriber,1970.0,2.0
460020,590.0,2016-03-09 19:33:57,2016-03-09 19:43:47,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,14622.0,Subscriber,1988.0,1.0
467770,853.0,2016-03-08 07:04:22,2016-03-08 07:18:36,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,484.0,W 44 St & 5 Ave,40.75500254,-73.98014437,14622.0,Subscriber,1965.0,1.0
483767,254.0,2016-03-07 22:19:18,2016-03-07 22:23:33,459.0,W 20 St & 11 Ave,40.746745000000004,-74.007756,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,14622.0,Subscriber,1968.0,1.0
515624,316.0,2016-03-10 06:59:13,2016-03-10 07:04:29,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,521.0,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,14622.0,Subscriber,1980.0,2.0
525836,647.0,2016-03-08 18:00:32,2016-03-08 18:11:20,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,14622.0,Subscriber,1995.0,2.0
526160,525.0,2016-03-10 17:26:10,2016-03-10 17:34:56,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,14622.0,Subscriber,1982.0,1.0
529748,1366.0,2016-03-10 15:38:52,2016-03-10 16:01:39,475.0,E 16 St & Irving Pl,40.73524276,-73.98758561,341.0,Stanton St & Mangin St,40.71782143,-73.97628939,14622.0,Subscriber,1985.0,1.0
536398,1068.0,2016-03-10 20:42:12,2016-03-10 21:00:00,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,487.0,E 20 St & FDR Drive,40.73314259,-73.97573881,14622.0,Subscriber,1990.0,2.0
547496,869.0,2016-03-07 17:17:20,2016-03-07 17:31:49,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,459.0,W 20 St & 11 Ave,40.746745000000004,-74.007756,14622.0,Subscriber,1985.0,1.0
558734,324.0,2016-03-08 16:40:52,2016-03-08 16:46:16,484.0,W 44 St & 5 Ave,40.75500254,-73.98014437,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,14622.0,Subscriber,1959.0,1.0
568644,1092.0,2016-03-10 22:54:55,2016-03-10 23:13:07,487.0,E 20 St & FDR Drive,40.73314259,-73.97573881,487.0,E 20 St & FDR Drive,40.73314259,-73.97573881,14622.0,Subscriber,1994.0,1.0
568708,1361.0,2016-03-11 08:54:17,2016-03-11 09:16:58,487.0,E 20 St & FDR Drive,40.73314259,-73.97573881,316.0,Fulton St & William St,40.70955958,-74.00653609,14622.0,Subscriber,1966.0,1.0
579737,790.0,2016-03-09 16:50:05,2016-03-09 17:03:16,490.0,8 Ave & W 33 St,40.751551,-73.993934,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,14622.0,Subscriber,1967.0,1.0
616632,298.0,2016-03-07 16:57:02,2016-03-07 17:02:01,499.0,Broadway & W 60 St,40.76915505,-73.98191841,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,14622.0,Subscriber,1981.0,1.0
689797,624.0,2016-03-10 07:05:16,2016-03-10 07:15:41,521.0,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,475.0,E 16 St & Irving Pl,40.73524276,-73.98758561,14622.0,Subscriber,1979.0,1.0
894663,68700.0,2016-03-06 17:54:20,2016-03-07 12:59:20,3180.0,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,251.0,Mott St & Prince St,40.72317958,-73.99480012,14622.0,Customer,,0.0
906701,1284.0,2016-03-07 14:54:23,2016-03-07 15:15:48,3231.0,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,499.0,Broadway & W 60 St,40.76915505,-73.98191841,14622.0,Customer,,0.0
20241,481.0,2016-03-09 16:56:57,2016-03-09 17:04:59,137.0,E 56 St & Madison Ave,40.761628,-73.972924,2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,24212.0,Subscriber,1972.0,1.0
28536,456.0,2016-03-11 13:35:11,2016-03-11 13:42:48,150.0,E 2 St & Avenue C,40.720873600000004,-73.98085795,300.0,Shevchenko Pl & E 7 St,40.728145,-73.990214,24212.0,Subscriber,1983.0,2.0
69292,643.0,2016-03-09 20:51:48,2016-03-09 21:02:32,217.0,Old Fulton St,40.70277159,-73.99383605,262.0,Washington Park,40.6917823,-73.97372990000001,24212.0,Subscriber,1987.0,1.0
69403,1401.0,2016-03-12 13:45:35,2016-03-12 14:08:56,217.0,Old Fulton St,40.70277159,-73.99383605,3180.0,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,24212.0,Customer,,0.0
71318,220.0,2016-03-10 23:24:31,2016-03-10 23:28:11,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,24212.0,Subscriber,1996.0,1.0
96221,847.0,2016-03-12 17:55:55,2016-03-12 18:10:03,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,3092.0,Berry St & N 8 St,40.7190095,-73.95852515,24212.0,Customer,,0.0
97402,427.0,2016-03-10 09:26:00,2016-03-10 09:33:08,244.0,Willoughby Ave & Hall St,40.69196035,-73.96536851,3232.0,Bond St & Fulton St,40.68962188790333,-73.98304268717766,24212.0,Subscriber,1981.0,1.0
118607,683.0,2016-03-11 12:15:12,2016-03-11 12:26:35,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,300.0,Shevchenko Pl & E 7 St,40.728145,-73.990214,24212.0,Subscriber,1987.0,1.0
124632,215.0,2016-03-10 08:00:03,2016-03-10 08:03:38,262.0,Washington Park,40.6917823,-73.97372990000001,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,24212.0,Subscriber,1981.0,1.0
135589,543.0,2016-03-08 11:24:34,2016-03-08 11:33:38,268.0,Howard St & Centre St,40.71910537,-73.99973337,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,24212.0,Subscriber,1975.0,2.0
135886,153.0,2016-03-11 08:15:26,2016-03-11 08:17:59,268.0,Howard St & Centre St,40.71910537,-73.99973337,303.0,Mercer St & Spring St,40.72362738,-73.99949601,24212.0,Subscriber,1963.0,1.0
157700,676.0,2016-03-08 10:54:52,2016-03-08 11:06:09,285.0,Broadway & E 14 St,40.73454567,-73.99074142,268.0,Howard St & Centre St,40.71910537,-73.99973337,24212.0,Subscriber,1975.0,2.0
179799,414.0,2016-03-11 13:03:42,2016-03-11 13:10:36,300.0,Shevchenko Pl & E 7 St,40.728145,-73.990214,150.0,E 2 St & Avenue C,40.720873600000004,-73.98085795,24212.0,Subscriber,1983.0,2.0
179807,1282.0,2016-03-11 13:58:47,2016-03-11 14:20:09,300.0,Shevchenko Pl & E 7 St,40.728145,-73.990214,423.0,W 54 St & 9 Ave,40.76584941,-73.98690506,24212.0,Subscriber,1979.0,1.0
187021,1239.0,2016-03-11 08:58:12,2016-03-11 09:18:51,303.0,Mercer St & Spring St,40.72362738,-73.99949601,460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294,24212.0,Subscriber,1983.0,2.0
189000,1629.0,2016-03-08 16:03:23,2016-03-08 16:30:33,304.0,Broadway & Battery Pl,40.70463334,-74.01361706,521.0,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,24212.0,Subscriber,1966.0,1.0
221276,971.0,2016-03-12 16:36:38,2016-03-12 16:52:50,322.0,Clinton St & Tillary St,40.696191999999996,-73.991218,391.0,Clark St & Henry St,40.69760127,-73.99344559,24212.0,Customer,,0.0
223498,815.0,2016-03-10 08:45:19,2016-03-10 08:58:54,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,244.0,Willoughby Ave & Hall St,40.69196035,-73.96536851,24212.0,Subscriber,1977.0,1.0
243965,1094.0,2016-03-10 15:39:56,2016-03-10 15:58:10,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,24212.0,Subscriber,1982.0,2.0
247014,639.0,2016-03-06 20:59:41,2016-03-06 21:10:21,335.0,Washington Pl & Broadway,40.72903917,-73.99404649,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,24212.0,Subscriber,1995.0,1.0
250670,1104.0,2016-03-08 15:17:19,2016-03-08 15:35:44,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,304.0,Broadway & Battery Pl,40.70463334,-74.01361706,24212.0,Subscriber,1993.0,1.0
254236,826.0,2016-03-08 10:04:53,2016-03-08 10:18:39,339.0,Avenue D & E 12 St,40.72580614,-73.97422494,285.0,Broadway & E 14 St,40.73454567,-73.99074142,24212.0,Subscriber,1982.0,2.0
259675,376.0,2016-03-07 09:57:45,2016-03-07 10:04:02,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,497.0,E 17 St & Broadway,40.73704984,-73.99009296,24212.0,Subscriber,1988.0,1.0
